er,sx,sy,sz,u (sy/sx),v (sz/sx),d,Pxx,Pyy,Pzz,Nx,Ny,Nz,N_sum
8,1.0,0.5,0.2,0.5,0.2,0.02,4.174812483955062,2.7104812892846275,1.4082172646495543,0.23953171641679036,0.36893816753257436,0.7101176963974076,1.3185875803467724
10,1.0,0.5,0.2,0.5,0.2,0.02,4.8521590339484355,2.984442542730278,1.481537341098044,0.20609382194677403,0.33507095066576925,0.6749745499218051,1.2161393225343482
12.5,1.0,0.5,0.2,0.5,0.2,0.02,5.543887313375936,3.2365181248912744,1.5437029616400384,0.1803788467321953,0.3089740151026015,0.6477930177302987,1.1371458795650955
15,1.0,0.5,0.2,0.5,0.2,0.02,6.112394765641591,3.4256244517919585,1.5872668852818808,0.16360199861780925,0.2919175800128633,0.6300137735327422,1.0855333521634147
17.5,1.0,0.5,0.2,0.5,0.2,0.02,6.593534133063899,3.5742410132243467,1.6197313337447985,0.15166373295702007,0.27977967806314585,0.6173863400469093,1.0488297510670752
20,1.0,0.5,0.2,0.5,0.2,0.02,7.031048300500413,3.699168073120387,1.6450494914243448,0.14222630214740925,0.2703310528835913,0.6078844467677158,1.0204418017987162
0.5,1.0,0.3,0.3,0.3,0.3,0.03,-0.5397096459499751,-0.6451758216818415,-0.6451758216818421,-1.852848114729987,-1.549965089195693,-1.5499650891956918,-4.952778293121372
1.25,1.0,0.3,0.3,0.3,0.3,0.03,0.24215097458249185,0.22587841639592765,0.22587841639592773,4.1296550704541435,4.427160487291379,4.427160487291377,12.9839760450369
1.5,1.0,0.3,0.3,0.3,0.3,0.03,0.4702680748371996,0.4127816076013695,0.41278160760136956,2.126446708818553,2.422588559143647,2.4225885591436467,6.971623827105846
1.75,1.0,0.3,0.3,0.3,0.3,0.03,0.6862737385443859,0.5707480048899524,0.5707480048899525,1.4571444947333116,1.75208672029053,1.7520867202905297,4.961317935314371
2,1.0,0.3,0.3,0.3,0.3,0.03,0.8915703354736652,0.7064659522904934,0.7064659522904935,1.1216165009221952,1.4154963827454317,1.4154963827454314,3.952609266413058
3,1.0,0.3,0.3,0.3,0.3,0.03,1.6245234799608568,1.1035251576105582,1.1035251576105582,0.6155651256109239,0.9061868622599241,0.9061868622599241,2.427938850130772
5,1.0,0.3,0.3,0.3,0.3,0.03,2.7825837952835704,1.5477066355565527,1.5477066355565527,0.35937821592110974,0.6461172789637887,0.6461172789637887,1.651612773848687
8,1.0,0.3,0.3,0.3,0.3,0.03,4.034477942511852,1.8814232517117564,1.8814232517117566,0.24786354374697692,0.5315125127162004,0.5315125127162004,1.3108885691793777
10,1.0,0.3,0.3,0.3,0.3,0.03,4.6643772036581606,2.0130211715347905,2.013021171534789,0.21439089429039393,0.49676576388790217,0.4967657638879025,1.2079224220661986
12.5,1.0,0.3,0.3,0.3,0.3,0.03,5.300888667078158,2.128261386251024,2.128261386251023,0.18864761416526762,0.46986709736886245,0.4698670973688627,1.1283818089029927
15,1.0,0.3,0.3,0.3,0.3,0.03,5.822034418872667,2.211471849857593,2.2114719118120565,0.17176126557383564,0.4521875329610886,0.452187520293039,1.0761363188279631
17.5,1.0,0.3,0.3,0.3,0.3,0.03,6.272772347217553,2.2750605337226784,2.2750725092732207,0.15941914430284965,0.43954874394647486,0.43954643024518514,1.0385143184945096
20,1.0,0.3,0.3,0.3,0.3,0.03,6.629683689683292,2.325779481207765,2.3257804041905694,0.15083675885715916,0.4299633770441148,0.42996320641373076,1.0107633423150046
0.5,1.0,0.3,0.2,0.3,0.2,0.02,-0.5300988857776616,-0.6177656675155512,-0.6894466732765571,-1.8864404865386344,-1.6187367679749325,-1.450438502005609,-4.955615756519176
1.25,1.0,0.3,0.2,0.3,0.2,0.02,0.24400111738963884,0.229379282028048,0.22087954544983573,4.098341887521469,4.359591638610684,4.527354481662999,12.985288007795152
1.5,1.0,0.3,0.2,0.3,0.2,0.02,0.4772287077316142,0.42456156299955283,0.3964125655494248,2.0954313598468266,2.355371016007526,2.5226243739625347,6.973426749816888
1.75,1.0,0.3,0.2,0.3,0.2,0.02,0.7010695821767772,0.593386169228367,0.5399621945590706,1.4263919380085819,1.6852431887659083,1.8519815092176835,4.963616635992174
2,1.0,0.3,0.2,0.3,0.2,0.02,0.9165226734786794,0.7412846529578988,0.6599566852823893,1.091080481625709,1.349009447328724,1.5152509585869403,3.9553408875413734
3,1.0,0.3,0.2,0.3,0.2,0.02,1.7076891651401114,1.1892372937204971,0.994598062727671,0.5855866632016445,0.840875076219252,1.0054312766883078,2.4318930161092043
5,1.0,0.3,0.2,0.3,0.2,0.02,3.0314444745342475,1.7173985441759476,1.3428723563830598,0.3298757435277255,0.5822760263720999,0.7446724145051549,1.6568241844049802
8,1.0,0.3,0.2,0.3,0.2,0.02,4.574151744120202,2.1328458113982345,1.5884421351494298,0.2186197695092735,0.4688571460045805,0.6295476415991237,1.3170245571129777
10,1.0,0.3,0.2,0.3,0.2,0.02,5.398853615821756,2.3009283121081303,1.6817201438718858,0.18522450711933047,0.4346071951645427,0.5946292572185425,1.2144609595024156
12.5,1.0,0.3,0.2,0.3,0.2,0.02,6.268871650776609,2.4499375375082075,1.7617016559002798,0.15951834009492227,0.40817367165086343,0.5676330022457585,1.1353250139915443
15,1.0,0.3,0.2,0.3,0.2,0.02,7.008797583365049,2.558373491176767,1.8182888186319188,0.14267782570485965,0.390873343336603,0.5499676342685759,1.0835188033100387
17.5,1.0,0.3,0.2,0.3,0.2,0.02,7.651344769284504,2.6415825858821043,1.8607635762985963,0.13069597961581758,0.3785609449973224,0.5374137868654896,1.0466707114786296
20,1.0,0.3,0.2,0.3,0.2,0.02,8.250468115540261,2.7084784622128355,1.8939981054516726,0.1212052438717312,0.3692109846732903,0.5279836326771427,1.018399861222164
0.5,1.0,0.2,0.2,0.2,0.2,0.02,-0.5248176395657485,-0.6554101390895898,-0.6554101390895898,-1.905423759817664,-1.5257621760155702,-1.5257621760155702,-4.956948111848805
1.25,1.0,0.2,0.2,0.2,0.2,0.02,0.24504856099564085,0.22459529385275598,0.224595293852756,4.080823800543717,4.4524530449671715,4.452453044967171,12.985729890478058
1.5,1.0,0.2,0.2,0.2,0.2,0.02,0.4811906501720589,0.40849265587328554,0.4084926558732857,2.0781783678515593,2.4480244274212852,2.4480244274212843,6.974227222694129
1.75,1.0,0.2,0.2,0.2,0.2,0.02,0.7095473045951786,0.5625299181666221,0.5625299181666219,1.4093493041602558,1.7776832266258213,1.777683226625822,4.964715757411899
2,1.0,0.2,0.2,0.2,0.2,0.02,0.9309180925498836,0.6938457395764597,0.6938457395764597,1.0742083626937509,1.441242545656365,1.441242545656365,3.9566934540064804
3,1.0,0.2,0.2,0.2,0.2,0.02,1.7569856250266198,1.0724943687303343,1.0724943687303337,0.5691566201543904,0.9324058280919868,0.9324058280919874,2.4339682763383648
5,1.0,0.2,0.2,0.2,0.2,0.02,3.1864553623808143,1.48607410009828,1.4860741000982818,0.3138283409853992,0.6729139549191161,0.6729139549191153,1.6596562508236308
8,1.0,0.2,0.2,0.2,0.2,0.02,4.931930761555218,1.7895692297379278,1.7895692297379282,0.20276034850186408,0.5587936936904332,0.558793693690433,1.3203477358827302
10,1.0,0.2,0.2,0.2,0.2,0.02,5.903084252025861,1.9074225229264559,1.907422522926454,0.1694029692455792,0.5242676900269342,0.5242676900269347,1.2179383492994482
12.5,1.0,0.2,0.2,0.2,0.2,0.02,6.959535815526453,2.0096353702785485,2.0096353702785477,0.1436877439108854,0.4976027068340231,0.4976027068340233,1.1388931575789316
15,1.0,0.2,0.2,0.2,0.2,0.02,7.88462345047713,2.0826474622578677,2.0826474622578672,0.12682913854807942,0.48015807673751304,0.48015807673751315,1.0871452920231055
17.5,1.0,0.2,0.2,0.2,0.2,0.02,8.713111702933748,2.137887255162114,2.137887236556204,0.11476956041586096,0.46775151383002694,0.4677515179008416,1.0502725921467295
20,1.0,0.2,0.2,0.2,0.2,0.02,9.452140786845012,2.181783620523067,2.1817891556628215,0.1057961389436504,0.45834059372040625,0.45833943092278445,1.0224761635868411
